Fecha,Ocupacion,diez_dias,quince_dias,veinte_dias,treinta_dias,cienmil_10dias,cienmil_15dias,cienmil_20dias,cienmil_30dias,Estado
2020-07-04,24.0,310.0,452.0,8.132744750364251,933.0,3.951647135756925,5.7617564689100975,0.1036701209632873,11.893183153745843,14
2020-07-13,25.0,275.0,421.0,7.546371304413224,918.0,3.5054934268811433,5.366591755334405,0.09619547274336378,11.701974421370508,14
2020-07-20,24.0,295.0,440.0,7.240437332612688,889.0,3.76043840338159,5.608789483009829,0.09229565628079496,11.33230420544486,14
2020-07-28,28.000000000000004,297.0,449.0,7.444393313813046,870.0,3.785932901031635,5.723514722435031,0.0948955339225075,11.090106477769435,14
2020-08-04,25.0,232.0,391.0,6.883514365512062,831.0,2.957361727405183,4.984174290583735,0.08774587040779804,10.592963773593564,14
2020-05-01,46.0,939.0,1312.0,9.47638465176572,1724.0,5.800733499353332,8.104965230193367,0.058540981791539055,10.650121994552869,15
2020-05-08,55.00000000000001,898.0,1366.0,11.039308587161239,2203.0,5.54745333590979,8.4385537381434,0.06819604593316837,13.609175611368894,15
2020-05-15,56.99999999999999,1155.0,1599.0,13.108792849443846,2866.0,7.135087531153459,9.877926374298166,0.0809804194013337,17.70490118119984,15
2020-05-22,59.0,1466.0,1989.0,14.813800778966232,3350.0,9.056310234347162,12.287176709492842,0.09151321664674751,20.69484262282605,15
2020-05-31,76.0,1611.0,2339.0,18.860105829100878,3969.0,9.952057153842619,14.449324446206012,0.1165095289501752,24.518755334327345,15
2020-06-07,75.0,1849.0,2757.0,21.331131813915928,4776.0,11.422317614807573,17.031546600337737,0.13177445249425318,29.50405025869171,15
2020-06-14,74.0,1781.0,2817.0,22.69637367052624,5128.0,11.002243197389015,17.402200498059997,0.14020832275235623,31.678553125328953,15
2020-06-21,68.0,1524.0,2495.0,21.522636327739086,5193.0,9.414609002145344,15.413024580283881,0.13295748406891916,32.080094847861396,15
2020-06-28,67.0,1341.0,2194.0,18.767442354670305,4967.0,8.28411461409246,13.553577526710555,0.11593709431727223,30.683965166440895,15
2020-07-04,56.99999999999999,1355.0,2024.0,17.599882576845197,4630.0,8.370600523560984,12.503391483164158,0.1087244179426954,28.602125774234214,15
2020-07-13,50.0,1245.0,1959.0,16.216108025348774,4153.0,7.691068377736846,12.101849760631712,0.10017606075801176,25.655427287342267,15
2020-07-20,46.0,1148.0,1859.0,15.363604060587582,3871.0,7.091844576419196,11.48409326442795,0.09490966213530487,23.913353968047655,15
2020-07-28,45.0,1124.0,1716.0,14.12809106818005,3675.0,6.943583017330293,10.600701474856569,0.08727720036326583,22.70255123548828,15
2020-08-04,45.0,854.0,1444.0,12.416905573695626,3303.0,5.275640477580134,8.920403805182334,0.07670624080899183,20.404497069610283,15
2020-05-01,10.0,66.0,92.0,2.4212171916890735,129.0,1.4396426545178276,2.006774609327881,0.05281344765162815,2.8138470065575723,16
2020-05-08,11.0,85.0,113.0,3.031974681484516,169.0,1.8540852368790204,2.4648427266744624,0.06613575877095777,3.6863577062653463,16
2020-05-15,14.000000000000002,92.0,133.0,3.817234311221513,221.0,2.006774609327881,2.9010980765283496,0.08326444449581015,4.820621615885453,16
2020-05-22,12.0,131.0,170.0,4.667932243436592,281.0,2.8574725415429607,3.7081704737580408,0.10182052069773355,6.129387665447115,16
2020-05-31,15.0,143.0,201.0,5.627694013115143,339.0,3.1192257514552932,4.384366266031566,0.12275558102810864,7.3945281800233875,16
2020-06-07,20.0,188.0,255.0,6.849208992706027,422.0,4.100800288626539,5.562255710637062,0.1494002032667679,9.204987881917019,16
2020-06-14,30.0,221.0,327.0,8.659668694599654,523.0,4.820621615885453,7.132774970111055,0.18889133979906633,11.408077398679149,16
2020-06-21,32.0,227.0,354.0,9.90299644168323,594.0,4.95149822084162,7.721719692413803,0.21601175886341586,12.956783890660448,16
2020-06-28,32.99999999999999,207.0,333.0,9.85937090669784,650.0,4.515242870987732,7.263651575067221,0.21506016521203516,14.178298870251332,16
2020-07-04,27.0,198.0,312.0,9.641243231770897,663.0,4.318927963553483,6.8055834577206396,0.21030219695513172,14.46186484765636,16
2020-07-13,24.0,174.0,292.0,8.288851647223847,625.0,3.795421543728818,6.369328107866752,0.1808027937623304,13.632979682933973,16
2020-07-20,30.0,188.0,276.0,8.070723972296904,589.0,4.100800288626539,6.020323827983643,0.17604482550542697,12.847720053196976,16
2020-07-28,36.0,216.0,307.0,8.61604315961426,599.0,4.711557778421981,6.696519620257168,0.18793974614768552,13.06584772812392,16
2020-08-04,41.0,253.0,363.0,9.946621976668618,639.0,5.518630175651673,7.918034599848052,0.21696335251479654,13.938358427831695,16
2020-05-01,34.0,180.0,219.0,12.34366226479414,251.0,9.454720032608279,11.503242706340073,0.648365949392778,13.184081823248212,17
2020-05-08,35.0,256.0,335.0,21.168067628561865,431.0,13.446712935265108,17.596284505132076,1.111878628107615,22.63880185585649,17
2020-05-15,36.0,257.0,388.0,25.422691643235588,591.0,13.499239157668487,20.380174292511178,1.3353579553451256,31.042997440397183,17
2020-05-22,36.0,197.0,319.0,24.687324529588277,649.0,10.347665813465728,16.755864946678006,1.2967318987855558,34.08951833979318,17
2020-05-31,56.00000000000001,160.0,247.0,19.277123622040204,631.0,8.404195584540693,12.973976933634694,1.012554482668721,33.144046336532355,17
2020-06-07,55.00000000000001,152.0,233.0,16.54576005706448,542.0,7.983985805313658,12.238609819987383,0.8690862725903191,28.469212542631595,17
2020-06-14,47.0,185.0,261.0,18.06902050676248,505.0,9.717351144625175,13.709344047282004,0.9490973897494279,26.52574231370656,17
2020-06-21,47.0,129.0,225.0,15.652814276207028,457.0,6.7758826900359335,11.818400040760348,0.8221832039108413,24.004483638344354,17
2020-06-28,46.0,101.0,158.0,13.131555600844822,419.0,5.305148462741312,8.299143139733934,0.6897510099923165,22.008487187015938,17
2020-07-04,24.0,95.0,141.0,10.295139591062338,381.0,4.989991128321036,7.406197358876486,0.5407647918339761,20.012490735687525,17
2020-07-13,25.0,72.0,119.0,9.454720032608268,277.0,3.7818880130433117,6.25062046600214,0.49662072719446776,14.549763605736073,17
2020-07-20,26.0,78.0,122.0,8.194090694927164,255.0,4.097045347463587,6.408199133212278,0.43040463023520525,13.394186712861728,17
2020-07-28,30.0,95.0,136.0,9.087036475784611,255.0,4.989991128321036,7.143566246859589,0.4773076989146828,13.394186712861728,17
2020-08-04,38.0,77.0,130.0,8.719352918960958,252.0,4.044519125060209,6.828408912439312,0.457994670634898,13.236608045651591,17
2020-05-01,18.0,14.0,18.0,1.9474196689386567,28.0,1.1853858854409212,1.5240675669954702,0.1648888420421368,2.3707717708818423,18
2020-05-08,18.0,17.0,26.0,2.5401126116591173,37.0,1.439397146606833,2.201430930104568,0.21507240266365668,3.1328055543795776,18
2020-05-15,28.000000000000004,29.0,42.0,4.148850599043225,60.0,2.4554421912704796,3.5561576563227635,0.3512849243506393,5.080225223318234,18
2020-05-22,28.000000000000004,32.0,50.0,5.1648956437068705,76.0,2.7094534524363914,4.233521019431861,0.43731388541610183,6.43495194953643,18
2020-05-31,42.0,64.0,75.0,7.535667414588712,116.0,5.418906904872783,6.350281529147792,0.6380481279021812,9.821768765081918,18
2020-06-07,43.0,61.0,94.0,10.160450446636466,150.0,5.164895643706871,7.9590195165318995,0.8602896106546264,12.700563058295584,18
2020-06-14,51.0,70.0,101.0,11.430506752466021,175.0,5.926929427204606,8.55171245925236,0.9678258119864546,14.817323568011515,18
2020-06-21,45.0,85.0,120.0,13.208585580627407,215.0,7.196985733034165,10.160450446636467,1.1183764938510146,18.204140383557004,18
2020-06-28,46.0,81.0,129.0,13.80127852334787,226.0,6.858304051479616,10.922484230134202,1.1685600544725345,19.135515007832012,18
2020-07-04,73.0,99.0,141.0,16.002709453452436,259.0,8.382371618475085,11.93852927479785,1.3549561367810368,21.92963888065704,18
2020-07-13,72.0,103.0,162.0,16.934084077727444,291.0,8.721053300029634,13.716608102959231,1.4338160177577108,24.639092333093433,18
2020-07-20,76.0,112.0,169.0,18.373481224334274,309.0,9.48308708352737,14.309301045679693,1.555690379267116,26.163159900088903,18
2020-07-28,75.0,118.0,176.0,19.643537530163826,338.0,9.991109605859194,14.901993988400152,1.663226580598944,28.618602091359385,18
2020-08-04,69.0,129.0,184.0,20.574912154438834,353.0,10.922484230134202,15.57935735150925,1.7420864615756178,29.88865839718894,18
2020-05-01,9.0,32.0,46.0,0.9766571136578859,59.0,0.6250605527410468,0.8985245445652548,0.019077182353171046,1.152455394116305,19
2020-05-08,12.0,45.0,60.0,1.523585097306302,87.0,0.878991402292097,1.1719885363894627,0.029760404470946834,1.699383377764721,19
2020-05-15,15.0,69.0,92.0,2.1291125077741913,134.0,1.3477868168478822,1.7970490891305095,0.04158825752991288,2.6174410646031334,19
2020-05-22,17.0,70.0,106.0,2.5393084955105034,159.0,1.3673199591210399,2.0705130809547176,0.049600674118244724,3.105769621432076,19
2020-05-31,20.0,87.0,114.0,2.9104381987005,204.0,1.699383377764721,2.226778219139979,0.05685000341244972,3.984761023724173,19
